bubbleRating,category,detailUrl,entityType,experiencesCtaEncodedLink,experiencesCtaNumOffers,experiencesCtaStartingCost,id,name,numReviews,openHours,latitude,longitude,count_review,lang_review,,,,,
40,Арены и стадионы,/Attraction_Review-g298484-d11535858-Reviews-Arena_CSKA-Moscow_Central_Russia.html,attraction,,0,,11535858,Арена ЦСКА,46,,55.78098679,37.51208115,46,Русский(39)Английский(4)Португальский(2)Немецкий(1),Русский39,Английский4,Португальский2,Немецкий(1,
40,Фермерские рынки,/Attraction_Review-g298484-d10077576-Reviews-Eco_Market-Moscow_Central_Russia.html,attraction,,0,,10077576,Экомаркет,46,8:30 - 22:00,55.63053131,37.51702881,46,Русский(44)Английский(2),Русский44,Английский2,,,
45,Театры,/Attraction_Review-g298484-d2561934-Reviews-Armen_Dzhigarkhanyan_Theater-Moscow_Central_Russia.html,attraction,,0,,2561934,Московский Драматический Театр Под Рук. Армена Джигарханяна,45,,55.68994904,37.54058838,45,Русский(45),Русский45,,,,
35,Театры,/Attraction_Review-g298484-d2569608-Reviews-School_of_The_Modern_Drama-Moscow_Central_Russia.html,attraction,,0,,2569608,Школа современной пьесы,45,,55.77012253,37.5769577,45,Русский(45),Русский45,,,,
40,Архитектурные достопримечательности,/Attraction_Review-g298484-d2349444-Reviews-Cultural_Center_of_Zuyev-Moscow_Central_Russia.html,attraction,,0,,2349444,Дом культуры имени Зуева,45,11:00 - 19:00,55.77642822,37.58575058,45,Русский(44)Японский(1),Русский44,Японский1,,,
45,Театры,/Attraction_Review-g298484-d6502621-Reviews-Practice_Theatre-Moscow_Central_Russia.html,attraction,,0,,6502621,Практика,45,,55.76556778,37.59466171,45,Русский(43)Английский(1)Португальский(1),Русский43,Английский1,Португальский1,,
40,Памятники и статуи,/Attraction_Review-g298484-d8020486-Reviews-Monument_to_Patriarch_Hermogenes-Moscow_Central_Russia.html,attraction,,0,,8020486,Памятник патриарху Гермогену,45,,55.75410461,37.61379623,45,Русский(21)Английский(6)Японский(6),Русский21,Английский6,Японский6,,
45,,/Attraction_Review-g298484-d15328334-Reviews-Cesar_Palomo_FreeTour_Centro_Historico_de_Moscu-Moscow_Central_Russia.html,attraction,,0,,15328334,Cesar Palomo - FreeTour Centro Historico de Moscu,45,0:00 - 23:59,55.75844574,37.61956787,45,Испанский(43)Английский(1)Португальский(1)Русский(0),Испанский43,Английский1,Португальский1,Русский(0,
40,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d7139912-Reviews-Historical_Toilet_Room-Moscow_Central_Russia.html,attraction,,0,,7139912,Исторический туалет,45,,55.75469971,37.62142944,45,Русский(31)Английский(8)Японский(2),Русский31,Английский8,Японский2,,
45,"Оздоровительные/фитнес-клубы и тренажерные залы, Хаммамы и турецкие бани, Спа",/Attraction_Review-g298484-d8735115-Reviews-Cosmos_Spa-Moscow_Central_Russia.html,attraction,,0,,8735115,Космос СПА,45,9:00 - 23:00,55.82205582,37.6457634,45,Русский(41)Английский(4),Русский41,Английский4,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d11890202-Reviews-Dry_Pool_H2Ball-Moscow_Central_Russia.html,attraction,,0,,11890202,Сухой бассейн H2Ball,45,11:45 - 22:00,55.79639816,37.71118927,45,Русский(42)Английский(3),Русский42,Английский3,,,
45,"Эскейп-квесты, Другие виды игр и развлечений",/Attraction_Review-g298484-d7005483-Reviews-Kvestomaniya-Moscow_Central_Russia.html,attraction,,0,,7005483,Квестомания,45,9:00 - 3:00,55.74932098,37.72129822,45,Русский(45),Русский45,,,,
45,"Стрелковые тиры/полигоны, Спортивные комплексы",/Attraction_Review-g2619190-d8273443-Reviews-Shooting_Club_Obyekt-Dzerzhinsky_Moscow_Oblast_Central_Russia.html,attraction,,0,,8273443,Стрелковый клуб Объект,45,,55.63549042,37.8117981,45,Русский(43)Английский(2),Русский43,Английский2,,,
45,Игровые и развлекательные центры,/Attraction_Review-g298484-d7237674-Reviews-Vertical_Windtunnel_Letarium-Moscow_Central_Russia.html,attraction,,0,,7237674,Аэродинамическая труба Летариум,45,10:00 - 22:00,55.75371933,37.43151093,45,Русский(40)Английский(4)Испанский(1),Русский40,Английский4,Испанский1,,
40,Бары и клубы,/Attraction_Review-g298484-d12507893-Reviews-Oblako_53-Moscow_Central_Russia.html,attraction,,0,,12507893,Облако 53,44,,55.74816132,37.54024124,44,Русский(42)Немецкий(1)Английский(1),Русский42,Немецкий1,Английский1,,
45,Парки,/Attraction_Review-g298484-d4547458-Reviews-Presnenskiy_Park-Moscow_Central_Russia.html,attraction,,0,,4547458,Пресненский парк,44,,55.75704193,37.57538605,44,Русский(40)Английский(3)Японский(1),Русский40,Английский3,Японский1,,
40,Исторические музеи,/Attraction_Review-g298484-d13445753-Reviews-Mediatsentr_Zaryadye-Moscow_Central_Russia.html,attraction,,0,,13445753,Медиацентр Зарядье,44,10:00 - 20:00,55.75143433,37.62711716,44,Русский(42)Английский(1)Китайский (традиц.)(1),Русский42,Английский1,Китайский традиц.,(1,
40,"Кофейни, Игровые и развлекательные центры",/Attraction_Review-g298484-d10628426-Reviews-Kotofeinya-Moscow_Central_Russia.html,attraction,,0,,10628426,Котофейня,44,11:00 - 22:00,55.75748062,37.63711166,44,Русский(39)Английский(3)Французский(1)Китайский (упрощ.)(1),Русский39,Английский3,Французский1,Китайский (упрощ.,(1
40,Театры,/Attraction_Review-g298484-d3440256-Reviews-Cosmos_Concert_Hall-Moscow_Central_Russia.html,attraction,,0,,3440256,"Концертный зал ""Космос""",44,,55.82266617,37.64522552,44,Русский(31)Испанский(5)Английский(2),Русский31,Испанский5,Английский2,,
50,Кулинарные мастер-классы,/Attraction_Review-g298484-d13582077-Reviews-Sushi_Povar-Moscow_Central_Russia.html,attraction,,0,,13582077,Суши Повар,44,10:00 - 21:00,55.79462814,37.75332642,44,Русский(44),Русский44,,,,
45,Магазины сувениров и деликатесов,/Attraction_Review-g298484-d6966264-Reviews-Brand_Store_of_Pastry_Factory_Bolshevik-Moscow_Central_Russia.html,attraction,,0,,6966264,"Фирменный магазин кондитерской фабрики ""Большевик""",43,,55.7815094,37.57288361,43,Русский(38)Английский(4)Французский(1),Русский38,Английский4,Французский1,,
45,Представления,/Attraction_Review-g298484-d8828250-Reviews-The_Phantom_of_the_Opera-Moscow_Central_Russia.html,attraction,,0,,8828250,Мюзикл Призрак Оперы,43,,55.7267189,37.57963562,43,Русский(41)Английский(2),Русский41,Английский2,,,
45,Памятники и статуи,/Attraction_Review-g298484-d7940078-Reviews-Monument_to_Mayakovskiy-Moscow_Central_Russia.html,attraction,,0,,7940078,Памятник В.В.Маяковскому,43,,55.76957321,37.59577179,43,Русский(31)Японский(5)Английский(4),Русский31,Японский5,Английский4,,
45,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности, Священные места и религиозные достопримечательности, Церкви и соборыБольше ",/Attraction_Review-g298484-d574641-Reviews-Temple_of_St_Simeon_the_Stylite-Moscow_Central_Russia.html,attraction,,0,,574641,Церковь Симеона Столпника на Поварской,43,,55.75331879,37.59833908,43,Русский(28)Английский(4)Итальянский(4),Русский28,Английский4,Итальянский4,,
45,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d7029029-Reviews-Nativity_Church_at_Putinki-Moscow_Central_Russia.html,attraction,,0,,7029029,Храм Рождества Пресвятой Богородицы в Путинках,43,8:00 - 20:00,55.76731873,37.60671997,43,Русский(29)Итальянский(5)Японский(4),Русский29,Итальянский5,Японский4,,
45,,/Attraction_Review-g298484-d2341927-Reviews-Krasny_Oktyabr_Chocolate_Factory_and_Museum-Moscow_Central_Russia.html,attraction,,0,,2341927,Московская кондитерская фабрика «Красный Октябрь»,43,,55.7404213,37.60865402,43,Русский(34)Английский(4)Итальянский(2),Русский34,Английский4,Итальянский2,,
50,,/Attraction_Review-g298484-d10418385-Reviews-Gorodskoi_Voyazh-Moscow_Central_Russia.html,attraction,,0,,10418385,Городской Вояж,43,9:00 - 21:00,55.75979996,37.6156311,43,Русский(40)Английский(3),Русский40,Английский3,,,
40,Бары и клубы,/Attraction_Review-g298484-d2557660-Reviews-Club_Garage-Moscow_Central_Russia.html,attraction,,0,,2557660,Гараж,43,22:00 - 6:00,55.7374382,37.61793137,43,Русский(31)Английский(10)Итальянский(1)Турецкий(1),Русский31,Английский10,Итальянский1,Турецкий(1,
